#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,ja3c,tls_client_unsafe,ja3s,tls_server_unsafe,tls_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent
61,17,1652020056.227,1652020056.329,0.102,192.168.1.6,64433,35.186.224.25,443,284,GoogleCloud,,3,707,581,4,560,392,0.116,Mixed,82.1,69.9,4,25.0,54,20.7,47,23.5,47,23.5,7,22.0,59,26.3,77,235.7,315,112.2,67,140.0,357,125.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,42;14;0;0;0;0;0;0;28;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

45,17,1652020053.189,1652020053.233,0.044,192.168.1.6,64081,192.168.1.1,53,5.140,DNS.Apple,news-edge.apple.com,1,79,37,1,193,151,-0.419,Download,46.3,77.8,44,44.0,44,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,79.0,79,0.0,193,193.0,193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

56,17,1652020055.179,1652020055.194,0.015,192.168.1.6,54353,192.168.1.1,53,5.140,DNS.Apple,c.apple.news,1,72,30,1,232,190,-0.526,Download,41.1,81.5,14,14.0,14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,72.0,72,0.0,232,232.0,232,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,23.217.8.185,50;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

5,6,1652020044.131,1652020044.141,0.010,192.168.1.6,62803,185.199.108.133,443,91,TLS,,1,54,0,1,66,0,-0.100,Mixed,0.0,0.0,9,9.0,9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,54.0,54,0.0,66,66.0,66,0.0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

15,17,1652020046.023,1652020053.429,7.406,fe80::c83:b74b:75f2:3577,5353,ff02::fb,5353,8,MDNS,7.7.5.3.2.f.5.7.b.4.7.b.3.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,15,4528,3598,0,0,0,1.000,Upload,79.4,0.0,1,539.9,2779,742.7,1,498.4,2779,727.9,0,0.0,0,0.0,213,301.9,583,106.8,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,7.7.5.3.2.f.5.7.b.4.7.b.3.8.c.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,0;0;0;0;13;40;20;0;0;0;0;20;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

57,17,1652020055.192,1652020055.231,0.039,192.168.1.6,56919,192.168.1.1,53,5,DNS,e12919.dscd.akamaiedge.net,1,86,44,1,150,108,-0.271,Download,50.6,71.5,38,38.0,38,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,86.0,86,0.0,150,150.0,150,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

6,6,1652020044.131,1652020044.141,0.010,192.168.1.6,62802,185.199.108.154,443,91,TLS,,1,54,0,1,66,0,-0.100,Mixed,0.0,0.0,9,9.0,9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,54.0,54,0.0,66,66.0,66,0.0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

55,17,1652020055.179,1652020055.191,0.012,192.168.1.6,53863,192.168.1.1,53,5.140,DNS.Apple,c.apple.news,1,72,30,1,277,235,-0.587,Download,41.1,84.5,12,12.0,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,72.0,72,0.0,277,277.0,277,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,50;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

64,6,1652020056.867,1652020056.985,0.118,192.168.1.6,62699,162.125.19.9,443,91.121,TLS.Dropbox,,5,3428,3098,3,502,304,0.745,Upload,90.3,60.4,117,117.0,117,0.0,117,29.2,117,50.7,0,0.0,0,0.0,66,685.6,1494,661.7,66,167.3,370,143.3,0,0,0,8,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,1,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;20;20;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0,

49,6,1652020053.240,1652020056.379,3.139,192.168.1.6,62841,17.125.250.130,443,91.140,TLS.Apple,news-edge.apple.com,33,14161,11971,58,64916,61080,-0.642,Download,84.5,94.1,1,173.5,1364,314.0,0,102.9,1364,282.5,0,12.1,370,57.6,66,429.1,1506,586.1,66,1119.2,1506,626.1,1,2,0,90,28,0,2,2,1,1,0,32,4,0,1,1,0,1,0,58,24,0,1,1,78,74,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,27eabd2e03c903c0e38682b67d24b578,OK,http/1.1,,,,http/1.1,1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;85;0;0,

10,6,1652020045.352,1652020055.935,10.583,192.168.1.6,62743,54.155.246.232,443,91.265,TLS.AmazonAWS,,37,35746,33304,33,8624,6434,0.611,Upload,93.2,74.6,1,655.9,4865,1446.0,0,184.1,3762,726.7,0,187.5,4904,925.1,66,966.1,1506,650.6,66,261.3,1506,462.3,0,0,0,70,17,0,0,0,0,0,0,37,12,0,0,0,0,0,0,33,5,0,0,0,0,0,,0,,0,,0,,,,,,0;10;0;5;0;0;7;2;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;58;0;0,

59,6,1652020055.236,1652020056.262,1.026,192.168.1.6,62842,23.217.8.185,443,91.140,TLS.Apple,c.apple.news,62,5757,1497,115,159072,151474,-0.930,Download,26.0,95.2,1,47.0,371,87.0,0,20.5,371,64.6,0,8.0,406,46.6,54,92.9,583,98.8,66,1383.2,1506,377.9,2,2,0,174,59,2,2,2,1,1,0,59,4,2,1,1,1,1,0,115,55,0,1,1,78,74,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,d93a04e792b59c119912bd0f60915165,OK,h2;http/1.1,,,,h2;http/1.1,0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;90;0;0,

39,17,1652020052.099,1652020053.116,1.017,192.168.1.6,60083,192.168.1.1,53,5,DNS,2.9.8.3.6.2.3.1.4.a.2.6.3.3.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa,2,264,180,2,323,239,-0.101,Mixed,67.9,73.8,33,338.7,948,430.9,983,983.0,983,0.0,981,981.0,981,0.0,132,132.0,132,0.0,132,161.5,191,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;0;75;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

34,17,1652020051.211,1652020052.257,1.046,fe80::833:62a4:1326:3892,5353,ff02::fb,5353,8,MDNS,_companion-link._tcp.local,2,392,268,0,0,0,1.000,Upload,68.2,0.0,1046,1046.0,1046,0.0,1046,1046.0,1046,0.0,0,0.0,0,0.0,196,196.0,196,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,_companion-link._tcp.local,0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

7,6,1652020044.370,1652020044.693,0.323,192.168.1.6,62807,140.82.121.6,443,91.203,TLS.Github,,6,857,461,5,1343,1013,-0.221,Download,53.7,75.4,2,107.0,299,136.0,2,5.5,20,8.4,0,75.2,299,129.2,66,142.8,409,122.5,66,268.6,992,362.2,0,0,0,11,6,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,3,0,0,0,0,0,,0,,0,,0,,,,,,0;50;16;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

65,6,1652020057.531,1652020057.719,0.188,192.168.1.6,62651,104.199.65.124,4070,126,Google,,3,221,11,3,220,22,0.002,Mixed,5.0,10.0,47,93.0,139,46.0,47,93.0,139,46.0,47,23.5,47,23.5,66,73.7,78,5.4,66,73.3,77,5.2,0,0,0,6,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,2,0,0,0,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

8,6,1652020045.086,1652020045.115,0.029,192.168.1.6,62032,35.186.224.40,443,91.284,TLS.GoogleCloud,,2,175,43,2,172,40,0.009,Mixed,24.4,23.1,1,13.5,26,12.5,28,28.0,28,0.0,1,1.0,1,0.0,66,87.5,109,21.5,66,86.0,106,20.0,0,0,0,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,,0,,0,,0,,,,,,0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

11,17,1652020045.785,1652020045.785,0.000,192.168.1.6,57621,192.168.1.255,57621,156,Spotify,,1,86,44,0,0,0,1.000,Upload,50.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,86.0,86,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

24,17,1652020048.337,1652020048.351,0.014,192.168.1.6,63739,192.168.1.1,53,5.219,DNS.Microsoft365,lhr-efz.ms-acdc.office.com,1,86,44,1,150,108,-0.271,Download,50.6,71.5,13,13.0,13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,86.0,86,0.0,150,150.0,150,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,52.97.133.242,0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

51,6,1652020054.183,1652020054.268,0.085,54.171.227.38,443,192.168.1.6,62818,91.265,TLS.AmazonAWS,,2,156,24,3,186,0,-0.088,Mixed,15.3,0.0,85,85.0,85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,66,78.0,90,12.0,54,62.0,66,5.7,0,0,0,5,1,1,0,1,0,0,0,2,1,0,0,1,0,0,0,3,0,1,0,0,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

25,6,1652020048.338,1652020048.618,0.280,192.168.1.6,62840,52.97.129.66,443,91.219,TLS.Microsoft365,outlook.office365.com,26,15326,13598,36,14108,11700,0.041,Mixed,88.7,82.9,1,17.1,46,12.7,0,11.4,58,18.8,0,6.2,46,13.1,66,589.5,1506,583.6,66,391.9,1506,502.0,1,2,0,61,36,0,2,0,1,1,0,25,10,0,1,0,0,1,0,36,26,0,1,0,78,74,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,0;23;2;2;9;0;11;2;2;0;0;4;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;16;0;0,

9,6,1652020045.218,1652020045.229,0.011,192.168.1.6,62643,35.186.224.25,443,91.284,TLS.GoogleCloud,,1,54,0,1,66,0,-0.100,Mixed,0.0,0.0,10,10.0,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,54.0,54,0.0,66,66.0,66,0.0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

48,17,1652020053.234,1652020053.247,0.013,192.168.1.6,58724,192.168.1.1,53,5.140,DNS.Apple,news-edge.origin-apple.com.akadns.net,1,97,55,1,113,71,-0.076,Mixed,56.1,62.3,13,13.0,13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97,97.0,97,0.0,113,113.0,113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,17.125.250.130,0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

12,58,1652020045.865,1652020045.865,0.000,::,0,ff02::1:fff2:3577,0,102,ICMPV6,,1,86,24,0,0,0,1.000,Upload,27.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,86.0,86,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

16,6,1652020046.134,1652020046.154,0.020,192.168.1.6,62653,35.186.224.47,443,91.284,TLS.GoogleCloud,,2,167,35,2,163,31,0.012,Mixed,20.8,18.9,19,19.0,19,0.0,20,20.0,20,0.0,0,0.0,0,0.0,66,83.5,101,17.5,66,81.5,97,15.5,0,0,0,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,,0,,0,,0,,,,,,50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

43,17,1652020052.623,1652020057.423,4.800,fe80::be:b1eb:45da:86ee,5353,ff02::fb,5353,8,MDNS,coline???s_macbook_pro._device-info._tcp.local,4,824,576,0,0,0,1.000,Upload,69.8,0.0,984,1599.7,2017,444.4,984,1599.7,2017,444.4,0,0.0,0,0.0,120,206.0,464,149.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,coline???s_macbook_pro._device-info._tcp.local,0;75;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

41,58,1652020052.506,1652020055.474,2.968,fe80::99:d4c2:7b4d:c5b6,0,ff02::16,0,102,ICMPV6,,2,180,40,0,0,0,1.000,Upload,22.1,0.0,2968,2968.0,2968,0.0,2968,2968.0,2968,0.0,0,0.0,0,0.0,90,90.0,90,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

63,6,1652020056.420,1652020056.753,0.333,34.205.251.154,443,192.168.1.6,62826,91.265,TLS.AmazonAWS,,5,389,77,5,407,77,-0.023,Mixed,19.7,18.9,331,331.0,331,0.0,0,83.0,332,143.8,0,0.0,0,0.0,60,77.8,112,22.3,66,81.4,112,19.4,0,0,0,7,4,3,0,2,0,0,0,2,2,3,0,1,0,0,0,5,2,0,0,1,0,0,,0,,0,,0,,,,,,50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

62,6,1652020056.229,1652020056.339,0.110,54.246.132.164,443,192.168.1.6,62561,91.265,TLS.AmazonAWS,,3,1168,970,3,2290,2092,-0.324,Download,83.0,91.3,32,36.0,41,3.7,0,54.5,109,54.5,0,20.5,41,20.5,66,389.3,1036,457.3,66,763.3,1506,588.8,0,0,0,6,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0,

36,17,1652020051.994,1652020055.935,3.941,192.168.1.5,5353,224.0.0.251,5353,8,MDNS,lb._dns-sd._udp.local,2,379,295,0,0,0,1.000,Upload,77.6,0.0,3940,3940.0,3940,0.0,3940,3940.0,3940,0.0,0,0.0,0,0.0,171,189.5,208,18.5,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,lb._dns-sd._udp.local,0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

46,17,1652020053.189,1652020053.236,0.047,192.168.1.6,63894,192.168.1.1,53,5.140,DNS.Apple,news-edge.apple.com,1,79,37,1,146,104,-0.298,Download,46.3,70.7,47,47.0,47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,79.0,79,0.0,146,146.0,146,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,17.125.250.130,0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

42,17,1652020052.623,1652020057.423,4.800,192.168.1.6,5353,224.0.0.251,5353,8,MDNS,coline???s_macbook_pro._device-info._tcp.local,4,744,576,0,0,0,1.000,Upload,77.3,0.0,984,1599.7,2017,444.4,984,1599.7,2017,444.4,0,0.0,0,0.0,100,186.0,444,149.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,coline???s_macbook_pro._device-info._tcp.local,0;75;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

33,17,1652020051.209,1652020052.255,1.046,192.168.1.15,5353,224.0.0.251,5353,8,MDNS,_companion-link._tcp.local,2,352,268,0,0,0,1.000,Upload,75.9,0.0,1046,1046.0,1046,0.0,1046,1046.0,1046,0.0,0,0.0,0,0.0,176,176.0,176,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,_companion-link._tcp.local,0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

40,17,1652020052.114,1652020052.114,0.000,192.168.1.6,5353,192.168.1.5,5353,8,MDNS,_companion-link._tcp.local,1,403,361,0,0,0,1.000,Upload,89.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,403,403.0,403,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,_companion-link._tcp.local,0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

38,6,1652020052.099,1652020052.110,0.011,192.168.1.6,62790,142.250.187.234,443,91.126,TLS.Google,,1,54,0,1,66,0,-0.100,Mixed,0.0,0.0,11,11.0,11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,54.0,54,0.0,66,66.0,66,0.0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

4,6,1652020043.645,1652020043.657,0.012,192.168.1.6,62798,142.250.179.227,443,91.126,TLS.Google,,1,54,0,1,66,0,-0.100,Mixed,0.0,0.0,11,11.0,11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,54.0,54,0.0,66,66.0,66,0.0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

14,58,1652020045.883,1652020055.481,9.598,fe80::c83:b74b:75f2:3577,0,ff02::2,0,102,ICMPV6,,3,202,16,0,0,0,1.000,Upload,7.9,0.0,4613,4798.5,4984,185.5,4613,4798.5,4984,185.5,0,0.0,0,0.0,62,67.3,70,3.8,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

