#flow_id,protocol,first_seen,last_seen,duration,src_ip,src_port,dst_ip,dst_port,ndpi_proto_num,ndpi_proto,server_name_sni,c_to_s_pkts,c_to_s_bytes,c_to_s_goodput_bytes,s_to_c_pkts,s_to_c_bytes,s_to_c_goodput_bytes,data_ratio,str_data_ratio,c_to_s_goodput_ratio,s_to_c_goodput_ratio,iat_flow_min,iat_flow_avg,iat_flow_max,iat_flow_stddev,iat_c_to_s_min,iat_c_to_s_avg,iat_c_to_s_max,iat_c_to_s_stddev,iat_s_to_c_min,iat_s_to_c_avg,iat_s_to_c_max,iat_s_to_c_stddev,pktlen_c_to_s_min,pktlen_c_to_s_avg,pktlen_c_to_s_max,pktlen_c_to_s_stddev,pktlen_s_to_c_min,pktlen_s_to_c_avg,pktlen_s_to_c_max,pktlen_s_to_c_stddev,cwr,ece,urg,ack,psh,rst,syn,fin,c_to_s_cwr,c_to_s_ece,c_to_s_urg,c_to_s_ack,c_to_s_psh,c_to_s_rst,c_to_s_syn,c_to_s_fin,s_to_c_cwr,s_to_c_ece,s_to_c_urg,s_to_c_ack,s_to_c_psh,s_to_c_rst,s_to_c_syn,s_to_c_fin,c_to_s_init_win,s_to_c_init_win,server_info,tls_version,ja3c,tls_client_unsafe,ja3s,tls_server_unsafe,tls_alpn,tls_supported_versions,ssh_client_hassh,ssh_server_hassh,flow_info,plen_bins,http_user_agent
140,6,1650477599.049,1650477599.928,0.879,192.168.1.6,60739,52.97.211.66,443,91.219,TLS.Microsoft365,outlook.office365.com,55,26555,22913,82,27234,21780,-0.013,Mixed,86.3,80.0,1,29.7,186,34.6,0,13.3,95,21.9,0,7.8,186,25.3,66,482.8,1506,577.1,68,332.1,1506,392.7,0,0,0,136,81,0,2,0,0,0,0,54,13,0,1,0,0,0,0,82,68,0,1,0,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,0;23;2;2;3;4;26;1;0;0;1;1;1;1;2;2;1;0;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;13;0;0,

23,6,1650477319.023,1650477489.414,170.391,192.168.1.6,60692,52.98.145.114,443,91.219,TLS.Microsoft365,outlook.office365.com,29,5692,3826,29,14666,12738,-0.441,Download,67.2,86.8,1,6270.7,45084,14990.3,0,5450.6,45084,14138.0,0,5450.2,45084,14141.1,54,196.3,1506,337.5,68,505.7,1506,538.4,0,0,0,52,27,5,2,1,0,0,0,23,5,5,1,1,0,0,0,29,22,0,1,0,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,3;40;0;3;3;0;0;0;0;0;3;0;0;0;0;0;6;0;0;3;0;0;0;3;3;0;3;0;0;3;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;15;0;0,

24,6,1650477319.026,1650477380.891,61.865,192.168.1.6,60693,52.98.145.114,443,91.219,TLS.Microsoft365,outlook.office365.com,33,15700,13474,36,14343,11931,0.045,Mixed,85.8,83.2,1,2809.5,61469,12800.5,0,2376.6,61469,11818.5,0,2203.7,61520,11415.4,66,475.8,1506,570.6,68,398.4,1506,497.6,0,0,0,68,35,0,2,2,0,0,0,32,10,0,1,1,0,0,0,36,25,0,1,1,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,2;21;0;2;9;0;14;0;0;0;2;2;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;4;2;0;0;7;0;16;0;0,

25,6,1650477319.031,1650477380.891,61.860,192.168.1.6,60694,52.98.145.114,443,91.219,TLS.Microsoft365,outlook.office365.com,69,34115,29273,105,42885,35909,-0.114,Mixed,85.8,83.7,1,2473.4,61440,12036.5,0,1186.6,61440,8437.2,0,3.0,58,9.8,66,494.4,1506,625.9,68,408.4,1506,416.8,0,0,0,173,97,0,2,2,0,0,0,68,8,0,1,1,0,0,0,105,89,0,1,1,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,0;4;3;1;5;3;39;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;20;0;0,

26,6,1650477319.032,1650477380.891,61.859,192.168.1.6,60695,52.98.145.114,443,91.219,TLS.Microsoft365,outlook.office365.com,39,17538,14952,54,18699,15099,-0.032,Mixed,85.3,80.7,1,2807.6,61452,12797.3,0,2129.0,61452,11211.0,0,5.2,51,12.8,66,449.7,1506,560.8,68,346.3,1506,411.9,0,0,0,92,53,0,2,2,0,0,0,38,10,0,1,1,0,0,0,54,43,0,1,1,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,1;18;1;1;6;1;21;13;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;4;0;13;0;0,

27,6,1650477319.033,1650477380.891,61.858,192.168.1.6,60696,52.98.145.114,443,91.219,TLS.Microsoft365,outlook.office365.com,19,5951,4685,20,8520,7182,-0.178,Mixed,78.7,84.3,2,6181.8,61352,18390.3,0,4119.9,61352,15296.1,0,4118.3,61401,15309.6,66,313.2,1506,468.9,68,426.0,1506,516.7,0,0,0,38,17,0,2,2,0,0,0,18,5,0,1,1,0,0,0,20,12,0,1,1,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,4;18;0;4;9;4;9;4;4;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;22;0;0,

28,6,1650477319.033,1650477380.891,61.858,192.168.1.6,60697,52.98.145.114,443,91.219,TLS.Microsoft365,outlook.office365.com,37,17881,15415,42,15529,12707,0.070,Mixed,86.2,81.8,1,2685.4,61402,12518.4,0,2126.9,61402,11201.9,0,1869.5,61451,10532.6,66,483.3,1506,578.7,68,369.7,1506,465.2,0,0,0,78,41,0,2,2,0,0,0,36,11,0,1,1,0,0,0,42,30,0,1,1,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,986571066668055ae9481cb84fda634a,OK,http/1.1,,,,http/1.1,2;20;0;2;8;0;14;6;0;0;2;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;0;0;4;4;0;0;6;0;14;0;0,

126,6,1650477554.493,1650477554.626,0.133,192.168.1.6,60732,54.163.83.97,443,91.265,TLS.AmazonAWS,,2,132,0,1,76,0,0.269,Upload,0.0,0.0,133,133.0,133,0.0,133,133.0,133,0.0,0,0.0,0,0.0,54,66.0,78,12.0,76,76.0,76,0.0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,78,76,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

68,17,1650477432.194,1650477432.242,0.048,192.168.1.6,65312,192.168.1.1,53,5.140,DNS.Apple,fbs.smoot.apple.com,1,79,37,1,173,131,-0.373,Download,46.3,75.3,47,47.0,47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,79.0,79,0.0,173,173.0,173,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

138,17,1650477599.020,1650477599.047,0.027,192.168.1.6,51494,192.168.1.1,53,5.219,DNS.Microsoft365,lhr-efz.ms-acdc.office.com,1,86,44,1,155,113,-0.286,Download,50.6,72.4,27,27.0,27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,86.0,86,0.0,155,155.0,155,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

43,6,1650477360.730,1650477360.790,0.060,192.168.1.6,60685,52.97.241.162,443,91.21,TLS.Outlook,,3,229,31,2,136,0,0.255,Upload,13.5,0.0,1,29.5,58,28.5,1,29.5,58,28.5,0,0.0,0,0.0,66,76.3,97,14.6,68,68.0,68,0.0,0,0,0,5,1,0,0,2,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,1,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

9,17,1650477309.720,1650477309.886,0.166,192.168.1.6,62821,172.217.169.67,443,188.126,QUIC.Google,ssl.gstatic.com,11,2652,2190,8,3651,3315,-0.158,Mixed,82.5,90.8,5,20.9,55,15.9,0,15.6,65,20.4,0,21.7,55,19.3,75,241.1,1292,358.1,67,456.4,1292,518.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TLSv1.3,17449ea056c7257632618f166c8866a6,OK,,0,h3,,,,h3,21;31;21;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0,

97,6,1650477492.084,1650477492.244,0.160,192.168.1.6,60719,185.199.109.133,443,91.203,TLS.Github,avatars.githubusercontent.com,7,1055,581,7,4745,4269,-0.636,Download,55.0,89.9,1,26.0,37,12.1,0,23.8,38,12.7,0,12.4,61,24.3,66,150.7,583,177.8,68,677.9,1468,684.6,0,0,0,13,4,0,2,0,0,0,0,6,2,0,1,0,0,0,0,7,2,0,1,0,78,76,,TLSv1.3,656b9a2f4de6ed4909e157482860ab3d,OK,f4febc55ea12b31ae17cfb7e614afda8,OK,h2;http/1.1,,,,h2;http/1.1,0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0,

112,17,1650477545.731,1650477545.753,0.022,192.168.1.6,43825,192.168.1.1,53,5.126,DNS.Google,www.google.com,1,74,32,1,90,48,-0.098,Mixed,42.7,52.7,22,22.0,22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,74.0,74,0.0,90,90.0,90,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,216.58.212.196,0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

86,17,1650477491.463,1650477491.476,0.013,192.168.1.6,62774,192.168.1.1,53,5.203,DNS.Github,github.com,1,70,28,1,154,112,-0.375,Download,39.4,72.3,12,12.0,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,70,70.0,70,0.0,154,154.0,154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

51,6,1650477385.974,1650477492.004,106.030,192.168.1.6,60700,3.93.235.163,443,91.265,TLS.AmazonAWS,f-log-mac-extension.grammarly.io,39,6273,3631,28,10047,8190,-0.231,Download,57.9,81.5,1,4605.2,59999,13419.5,0,3300.7,59999,11566.5,0,3384.4,59999,13731.2,54,160.8,583,158.3,60,358.8,1506,486.7,0,0,0,62,33,4,2,2,0,0,0,37,20,1,1,1,0,0,0,25,13,3,1,1,78,76,,TLSv1.2,39393f7cbec6c22fb14ecc6585bbbbdb,OK,,0,h2;http/1.1,,,,h2;http/1.1,5;40;2;2;5;0;2;0;0;0;0;13;0;13;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0,

125,6,1650477554.434,1650477554.846,0.412,192.168.1.6,60731,3.227.31.141,443,91.265,TLS.AmazonAWS,treatment.grammarly.com,18,3240,2040,15,7215,6207,-0.380,Download,62.9,86.0,1,50.8,112,48.3,0,29.0,117,45.2,0,10.7,112,32.0,66,180.0,1026,238.9,68,481.0,1506,578.5,0,0,0,32,16,0,2,0,0,0,0,17,9,0,1,0,0,0,0,15,7,0,1,0,78,76,,TLSv1.2,39393f7cbec6c22fb14ecc6585bbbbdb,OK,1089ea6f0461a29006cc96dfe7a11d80,OK,h2;http/1.1,,,,h2;http/1.1,0;42;5;5;0;0;5;5;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;15;0;0,

98,6,1650477492.138,1650477492.244,0.106,192.168.1.6,60720,185.199.109.154,443,91,TLS,github.githubassets.com,7,1055,581,6,4612,4202,-0.628,Download,55.0,91.1,1,20.6,36,11.6,0,17.0,36,14.6,0,7.2,28,12.0,66,150.7,583,177.8,68,768.7,1468,698.0,0,0,0,12,4,0,2,0,0,0,0,6,2,0,1,0,0,0,0,6,2,0,1,0,78,76,,TLSv1.3,656b9a2f4de6ed4909e157482860ab3d,OK,f4febc55ea12b31ae17cfb7e614afda8,OK,h2;http/1.1,,,,h2;http/1.1,0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0,

45,17,1650477385.327,1650477385.356,0.029,192.168.1.6,56651,192.168.1.1,53,5,DNS,femetrics.grammarly.io,1,82,40,1,350,308,-0.620,Download,48.2,87.7,29,29.0,29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,82.0,82,0.0,350,350.0,350,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,44.197.74.152,0;50;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

35,6,1650477333.002,1650477333.119,0.117,192.168.1.6,60686,54.144.73.197,443,91.265,TLS.AmazonAWS,,3,217,31,3,236,31,-0.042,Mixed,14.2,13.1,1,58.0,115,57.0,1,58.5,116,57.5,0,0.0,0,0.0,54,72.3,97,18.1,68,78.7,100,15.1,0,0,0,5,2,1,0,2,0,0,0,2,1,1,0,1,0,0,0,3,1,0,0,1,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

7,17,1650477309.712,1650477309.718,0.006,192.168.1.6,60753,192.168.1.1,53,5.126,DNS.Google,ssl.gstatic.com,1,75,33,1,91,49,-0.096,Mixed,43.4,53.3,5,5.0,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,75.0,75,0.0,91,91.0,91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,172.217.169.67,0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

61,6,1650477410.037,1650477430.964,20.927,192.168.1.6,60703,2.16.75.200,443,91.145,TLS.AppleiTunes,itunes.apple.com,26,3434,1682,26,13205,11469,-0.587,Download,49.0,86.8,1,1305.0,20531,4964.3,0,994.4,20531,4368.6,0,1154.9,20531,4699.6,66,132.1,583,137.2,60,507.9,1506,586.4,0,0,0,49,21,2,2,2,0,0,0,25,11,0,1,1,0,0,0,24,10,2,1,1,78,76,,TLSv1.2,656b9a2f4de6ed4909e157482860ab3d,OK,,0,h2;http/1.1,,,,h2;http/1.1,12;12;8;8;0;4;0;0;8;0;0;0;0;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;4;0;0;0;0;0;0;16;0;0,

59,17,1650477410.009,1650477410.035,0.026,192.168.1.6,51559,192.168.1.1,53,5,DNS,e673.dsce9.akamaiedge.net,1,85,43,1,150,108,-0.277,Download,50.0,71.5,26,26.0,26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,85.0,85,0.0,150,150.0,150,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

13,17,1650477310.329,1650477311.561,1.232,192.168.1.6,59863,216.58.213.14,443,188.126,QUIC.Google,clients6.google.com,29,10152,8934,26,7933,6841,0.123,Mixed,88.0,86.2,1,44.4,217,61.3,0,49.5,250,72.0,0,33.6,223,57.1,75,350.1,1292,479.3,67,305.1,1292,371.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,TLSv1.3,23049bd84a1b60fcc9094c21ae314a8e,OK,,0,h3,,,,h3,21;34;5;1;0;0;5;3;1;3;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;7;5;0;0;0;0;0;0;0;0,

3,17,1650477304.329,1650477304.384,0.055,192.168.1.6,56176,192.168.1.1,53,5.140,DNS.Apple,gateway.fe.apple-dns.net,1,84,42,1,349,307,-0.612,Download,49.4,87.7,55,55.0,55,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,84.0,84,0.0,349,349.0,349,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,17.248.180.112,0;50;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

52,17,1650477396.898,1650477396.916,0.018,192.168.1.6,54644,192.168.1.1,53,5.126,DNS.Google,googlehosted.l.googleusercontent.com,1,96,54,1,153,111,-0.229,Download,55.7,72.1,17,17.0,17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96,96.0,96,0.0,153,153.0,153,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

54,6,1650477396.918,1650477456.934,60.016,192.168.1.6,60701,142.250.187.225,443,91.126,TLS.Google,apidata.googleusercontent.com,30,9791,7751,25,17736,16046,-0.289,Download,79.2,90.5,1,45.5,310,69.1,0,30.5,310,65.9,0,35.2,310,69.4,66,326.4,1484,398.5,68,709.4,1484,623.9,0,0,0,54,20,0,2,3,0,0,0,29,11,0,1,2,0,0,0,25,9,0,1,1,78,76,,TLSv1.3,656b9a2f4de6ed4909e157482860ab3d,OK,eb1d94daa7e0344597e756a1fb6e7054,OK,http/1.1,,,,http/1.1,3;0;3;0;0;0;0;0;0;0;3;0;3;3;14;0;10;10;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0,

74,6,1650477434.382,1650477494.935,60.553,192.168.1.6,60708,50.17.65.223,443,91.265,TLS.AmazonAWS,femetrics.grammarly.io,22,3609,2157,18,7194,6011,-0.332,Download,59.8,83.5,6,6054.4,60011,17985.6,0,23.9,107,40.0,0,6013.1,60012,17999.7,54,164.0,1116,236.2,60,399.7,1506,555.0,0,0,0,34,17,5,2,2,0,0,0,20,10,1,1,1,0,0,0,14,7,4,1,1,78,76,,TLSv1.2,39393f7cbec6c22fb14ecc6585bbbbdb,OK,1089ea6f0461a29006cc96dfe7a11d80,OK,h2;http/1.1,,,,h2;http/1.1,10;40;5;5;0;0;5;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;15;0;0,

136,17,1650477599.006,1650477599.019,0.013,192.168.1.6,65409,192.168.1.1,53,5.219,DNS.Microsoft365,outlook.ha.office365.com,1,84,42,1,212,170,-0.432,Download,49.4,79.8,13,13.0,13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,84.0,84,0.0,212,212.0,212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

128,17,1650477570.873,1650477570.914,0.041,192.168.1.6,21894,192.168.1.1,53,5.265,DNS.AmazonAWS,d27xxe7juh1us6.cloudfront.net,1,89,47,1,289,247,-0.529,Download,52.2,85.2,40,40.0,40,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,89.0,89,0.0,289,289.0,289,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,13.32.172.161,0;50;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

50,17,1650477385.936,1650477385.989,0.053,192.168.1.6,63884,192.168.1.1,53,5,DNS,f-log-mac-extension.grammarly.io,1,92,50,1,360,318,-0.593,Download,53.8,88.1,53,53.0,53,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,92.0,92,0.0,360,360.0,360,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,54.208.252.112,0;50;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

100,17,1650477492.472,1650477492.694,0.222,192.168.1.6,61325,192.168.1.1,53,5.203,DNS.Github,glb-db52c2cf8be544.github.com,1,89,47,1,328,286,-0.573,Download,52.2,86.9,221,221.0,221,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,89.0,89,0.0,328,328.0,328,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,140.82.114.22,0;50;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

53,17,1650477396.900,1650477396.916,0.016,192.168.1.6,57231,192.168.1.1,53,5.126,DNS.Google,googlehosted.l.googleusercontent.com,1,96,54,1,112,70,-0.077,Mixed,55.7,61.9,16,16.0,16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96,96.0,96,0.0,112,112.0,112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,142.250.187.225,0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

40,6,1650477342.829,1650477597.028,254.199,192.168.1.6,60674,140.82.112.25,443,91.203,TLS.Github,,15,1075,145,15,1140,125,-0.029,Mixed,13.5,11.0,86,13311.4,47265,18172.9,0,19948.2,47366,19164.7,86,19949.8,47361,19147.3,54,71.7,95,17.2,68,76.0,92,11.3,0,0,0,30,10,0,0,0,0,0,0,15,5,0,0,0,0,0,0,15,5,0,0,0,0,0,,0,,0,,0,,,,,,100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

19,17,1650477316.726,1650477536.525,219.799,192.168.1.6,5353,224.0.0.251,5353,8,MDNS,coline???s_macbook_pro._device-info._tcp.local,15,3436,2806,0,0,0,1.000,Upload,81.6,0.0,1001,16599.2,68630,23010.4,1001,16599.2,68630,23010.4,0,0.0,0,0.0,178,229.1,444,87.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,coline???s_macbook_pro._device-info._tcp.local,0;0;0;0;53;33;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

79,17,1650477489.259,1650477489.292,0.033,192.168.1.6,56741,192.168.1.1,53,5.219,DNS.Microsoft365,lhr-efz.ms-acdc.office.com,1,86,44,1,150,108,-0.271,Download,50.6,71.5,32,32.0,32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,86.0,86,0.0,150,150.0,150,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,40.100.174.210,0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

14,6,1650477313.785,1650477594.630,280.845,18.202.118.54,443,192.168.1.6,58104,91.265,TLS.AmazonAWS,,24,9540,7924,24,18364,16780,-0.316,Download,83.1,91.4,2,12030.0,40105,18342.2,0,12659.4,40105,18607.0,0,8440.8,40120,16342.9,68,397.5,1064,466.0,66,765.2,1506,588.6,0,0,0,48,16,0,0,0,0,0,0,24,8,0,0,0,0,0,0,24,8,0,0,0,0,0,,0,,0,,0,,,,,,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0,

113,17,1650477545.731,1650477545.789,0.058,192.168.1.6,16298,192.168.1.1,53,5.126,DNS.Google,www.google.com,1,74,32,1,124,82,-0.253,Download,42.7,65.6,58,58.0,58,0.0,0,0.0,0,0.0,0,0.0,0,0.0,74,74.0,74,0.0,124,124.0,124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,,,,::,0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,

